created_at,entry_id,voltage,current,power,energy,frequency,power factor,temp
2/18/2025 10:15,1360,242.08,0.027,5.2,29.245,50.35,0.79,60.04597773
2/18/2025 10:16,1361,242.09,0.05,5.1,12.537,50.26,0.42,60.0690482
2/18/2025 10:17,1362,242.09,0.052,5.7,22.524,49.61,0.45,60.06835741
2/18/2025 10:18,1363,242.09,0.049,6.8,44.631,49.96,0.57,60.06679061
2/18/2025 10:19,1364,242.13,0.04,5.7,2.808,50.01,0.59,60.16946964
2/18/2025 10:20,1365,242.13,0.046,6.1,8.872,49.67,0.55,60.10773186
2/18/2025 10:21,1366,242.13,0.073,15.9,45.755,49.66,0.9,60.10488187
2/18/2025 10:22,1367,242.14,0.044,5.7,12.395,49.74,0.53,60.17241728
2/18/2025 10:23,1368,242.21,0.099,14.5,6.047,49.88,0.61,60.34738313
2/18/2025 10:24,1369,242.22,0.052,6.9,24.604,49.7,0.55,60.47183169
2/18/2025 10:25,1370,242.24,0.113,17,38.89,50.24,0.62,60.52785712
2/18/2025 10:26,1371,242.27,0.048,7.6,2.788,49.53,0.66,60.54846383
2/18/2025 10:27,1372,242.33,0.067,13.1,30.687,50.47,0.8,60.57501421
2/18/2025 10:28,1373,242.34,0.052,10.7,27.602,49.7,0.85,60.68690152
2/18/2025 10:29,1374,242.34,0.113,23.6,53.012,50.14,0.87,60.63046737
2/18/2025 10:30,1375,242.36,0.113,20.5,10.112,49.86,0.75,60.77669037
2/18/2025 10:31,1376,242.37,0.034,5.8,15.071,49.64,0.71,60.81408374
2/18/2025 10:32,1377,242.41,0.107,22.1,36.271,50.06,0.85,60.92685986
2/18/2025 10:33,1378,242.42,0.059,12.9,31.849,49.66,0.89,60.96703266
2/18/2025 10:34,1379,242.45,0.028,4.7,3.738,50.24,0.69,60.97894227
2/18/2025 10:35,1380,242.47,0.141,21.5,9.721,49.91,0.63,61.09024111
2/18/2025 10:36,1381,242.47,0.073,9.7,23.923,49.83,0.55,61.01914296
2/18/2025 10:37,1382,242.47,0.141,29.7,24.746,49.98,0.87,61.01288326
2/18/2025 10:38,1383,242.47,0.032,7.5,26.245,49.97,0.98,60.98293665
2/18/2025 10:39,1384,242.53,0.036,8.6,32.797,50.46,0.98,61.10193484
2/18/2025 10:40,1385,242.57,0.024,3.3,23.24,50.31,0.55,61.14202289
2/18/2025 10:41,1386,242.58,0.056,5.8,50.954,49.81,0.43,61.16382572
2/18/2025 10:42,1387,242.6,0.113,15.7,26.26,50.36,0.57,61.26355199
2/18/2025 10:43,1388,242.6,0.139,18.6,52.58,50.01,0.55,61.23571487
2/18/2025 10:44,1389,242.64,0.027,4,35.228,49.56,0.61,61.34380588
2/18/2025 10:45,1390,242.64,0.029,5.9,37.665,50.01,0.85,61.29033384
2/18/2025 10:46,1391,242.65,0.033,3.3,23.548,50.4,0.4,61.48205411
2/18/2025 10:47,1392,242.66,0.137,28.3,4.382,49.59,0.85,61.48798096
2/18/2025 10:48,1393,242.67,0.069,15.3,51.149,49.93,0.92,61.49285408
2/18/2025 10:49,1394,242.68,0.053,7.1,50.948,49.65,0.55,68.07709216
2/18/2025 10:50,1395,242.69,0.136,29.9,35.437,50,0.9,68.15448544
2/18/2025 10:51,1396,242.69,0.122,18.9,35.502,49.99,0.64,68.08959142
2/18/2025 10:52,1397,242.72,0.086,10.2,45.011,49.69,0.49,68.1858911
2/18/2025 10:53,1398,242.75,0.081,10.9,52.982,49.88,0.55,68.18718031
2/18/2025 10:54,1399,242.77,0.095,20.4,39.583,49.9,0.88,68.22752183
2/18/2025 10:55,1400,242.79,0.085,14.7,13.978,49.94,0.72,68.23294163
2/18/2025 10:56,1401,242.79,0.033,6.5,22.561,50.24,0.82,68.22831419
2/18/2025 10:57,1402,242.83,0.032,6.3,1.418,50.47,0.82,68.24122718
2/18/2025 10:58,1403,242.88,0.091,10.2,20.33,50.21,0.46,68.32785474
2/18/2025 10:59,1404,242.88,0.122,16.5,50.292,49.54,0.56,68.31659316
2/18/2025 11:00,1405,242.88,0.05,6.8,51.046,50.25,0.56,68.29039124
2/18/2025 11:01,1406,242.89,0.103,12.9,21.721,49.53,0.51,68.37421514
2/18/2025 11:02,1407,242.89,0.031,4.8,52.372,49.85,0.64,68.34209955
2/18/2025 11:03,1408,242.9,0.1,19.2,32.753,49.85,0.79,68.5834042
2/18/2025 11:04,1409,242.9,0.141,32.9,49.782,49.59,0.96,68.41513172
2/18/2025 11:05,1410,242.91,0.075,8.8,9.477,49.73,0.48,68.58500416
2/18/2025 11:06,1411,242.93,0.132,22.7,11.131,50.33,0.71,68.73234627
2/18/2025 11:07,1412,242.93,0.054,9.4,18.511,50.1,0.71,68.61189333
2/18/2025 11:08,1413,242.94,0.141,33.5,12.271,49.82,0.98,68.78064892
2/18/2025 11:09,1414,242.94,0.128,23.5,39.415,50.48,0.75,68.74011933
2/18/2025 11:10,1415,242.95,0.14,14,6.286,50.4,0.41,68.79085844
2/18/2025 11:11,1416,242.97,0.095,13.4,33.088,49.55,0.58,68.89755068
2/18/2025 11:12,1417,242.98,0.07,9.7,17.311,49.59,0.57,69.01393244
2/18/2025 11:13,1418,243.01,0.037,8.4,0.928,50.16,0.92,69.01652752
2/18/2025 11:14,1419,243.02,0.028,3.2,16.557,49.82,0.47,69.07101672
2/18/2025 11:15,1420,243.04,0.047,7.3,27.412,50.39,0.65,69.08288238
2/18/2025 11:16,1421,243.1,0.117,26.7,13.582,50.43,0.94,69.12965202
2/18/2025 11:17,1422,243.1,0.029,4.6,37.88,50.37,0.65,69.08610943
2/18/2025 11:18,1423,243.11,0.079,10,24.19,49.89,0.52,69.19250067
2/18/2025 11:19,1424,243.12,0.053,11.9,5.798,50.32,0.92,69.21714809
2/18/2025 11:20,1425,243.17,0.071,9.9,33.153,50.24,0.58,69.24565496
2/18/2025 11:21,1426,243.18,0.044,6.8,7.469,50.05,0.64,69.2456557
2/18/2025 11:22,1427,243.19,0.062,11.8,44.78,50.4,0.79,69.28594364
2/18/2025 11:23,1428,243.22,0.046,4.6,5.664,49.97,0.41,69.39385222
2/18/2025 11:24,1429,243.22,0.032,4.8,34.015,49.52,0.62,69.37851681
2/18/2025 11:25,1430,243.22,0.046,10.5,52.383,49.54,0.95,69.33664061
2/18/2025 11:26,1431,243.23,0.031,3.3,0.1,50.48,0.44,69.42610349
2/18/2025 11:27,1432,243.23,0.033,6.8,44.554,49.64,0.86,69.39579474
2/18/2025 11:28,1433,243.25,0.1,16.6,49.017,49.52,0.68,69.53734275
2/18/2025 11:29,1434,243.27,0.12,20.6,31.59,50.39,0.71,69.62875007
2/18/2025 11:30,1435,243.28,0.056,9.2,36.208,50.46,0.67,69.69016799
2/18/2025 11:31,1436,243.28,0.125,21.5,42.23,50.28,0.7,69.67037325
2/18/2025 11:32,1437,243.29,0.09,15.5,14.8,49.52,0.71,69.78455136
2/18/2025 11:33,1438,243.3,0.105,24.5,3.035,49.84,0.96,69.8080823
2/18/2025 11:34,1439,243.31,0.071,9.6,12.547,49.53,0.56,69.86308715
2/18/2025 11:35,1440,243.36,0.129,25.3,15.755,50.48,0.81,69.91709058
2/18/2025 11:36,1441,243.37,0.047,11,15.927,50.34,0.97,69.99227603
2/18/2025 11:37,1442,243.37,0.138,15.1,18.386,49.78,0.45,69.97726505
2/18/2025 11:38,1443,243.37,0.098,12,39.188,49.96,0.5,69.9651627
2/18/2025 11:39,1444,243.38,0.113,12.4,14.7,49.75,0.45,70.04290252
2/18/2025 11:40,1445,243.38,0.095,20.7,15.502,49.99,0.89,70.0426242
2/18/2025 11:41,1446,243.39,0.031,4.3,43.646,50.39,0.58,70.08739021
2/18/2025 11:42,1447,243.4,0.059,10.6,10.018,50.15,0.74,70.12441563
2/18/2025 11:43,1448,243.41,0.09,19.3,5.143,50.18,0.88,70.19442705
2/18/2025 11:44,1449,243.41,0.032,7.1,13.626,49.57,0.9,70.14577039
2/18/2025 11:45,1450,243.43,0.093,13.4,3.92,49.72,0.59,70.21749044
2/18/2025 11:46,1451,243.43,0.091,14.7,16.026,49.83,0.67,70.21639366
2/18/2025 11:47,1452,243.5,0.041,7.3,8.898,49.85,0.73,70.25410216
2/18/2025 11:48,1453,243.51,0.119,22.4,27.278,50.27,0.77,70.25896905
2/18/2025 11:49,1454,243.52,0.116,17.5,11.382,49.62,0.62,70.35009472
2/18/2025 11:50,1455,243.55,0.074,13.5,22.894,50.38,0.75,70.39475855
2/18/2025 11:51,1456,243.55,0.08,12.3,35.93,50.23,0.64,70.39340375
2/18/2025 11:52,1457,243.56,0.048,6.1,15.095,50.29,0.52,70.53061685
2/18/2025 11:53,1458,243.56,0.032,3.7,40.023,50.15,0.47,70.42329199
2/18/2025 11:54,1459,243.56,0.072,10.8,43.971,49.8,0.62,70.41719646
2/18/2025 11:55,1460,243.57,0.073,11.2,16.245,49.64,0.63,70.54010968
2/18/2025 11:56,1461,243.58,0.036,5.7,14.308,50.1,0.64,70.65393422
2/18/2025 11:57,1462,243.6,0.134,14.7,24.074,50.06,0.45,70.6610493
2/18/2025 11:58,1463,243.61,0.096,22.8,33.199,49.93,0.98,70.66223826
2/18/2025 11:59,1464,243.62,0.082,10.2,1.31,49.76,0.51,70.68005959
2/18/2025 12:00,1465,243.62,0.127,27.5,13.099,49.86,0.89,70.66604337
2/18/2025 12:01,1466,243.64,0.08,12.3,12.647,49.89,0.63,70.69966552
2/18/2025 12:02,1467,243.64,0.034,4.8,14.46,49.68,0.57,70.6896672
2/18/2025 12:03,1468,243.65,0.078,17.6,47.184,49.87,0.93,70.75411825
2/18/2025 12:04,1469,243.67,0.133,20,8.667,49.83,0.62,70.75538929
2/18/2025 12:05,1470,243.71,0.027,4.4,21.795,49.96,0.68,70.80811032
2/18/2025 12:06,1471,243.71,0.043,5.7,24.449,50.36,0.54,70.76318069
2/18/2025 12:07,1472,243.72,0.115,21.7,46.168,49.59,0.78,71.01860241
2/18/2025 12:08,1473,243.73,0.14,14.4,51.235,49.81,0.42,71.13216595
2/18/2025 12:09,1474,243.75,0.086,9.1,20.647,50.11,0.44,71.14926293
2/18/2025 12:10,1475,243.76,0.115,23.4,14.86,49.52,0.83,71.14956044
2/18/2025 12:11,1476,243.77,0.036,8.2,6.739,49.99,0.95,71.18757422
2/18/2025 12:12,1477,243.77,0.064,9.5,45.933,49.73,0.61,71.16887253
2/18/2025 12:13,1478,243.78,0.143,30,11.535,50.31,0.86,71.25596527
2/18/2025 12:14,1479,243.78,0.034,5.6,25.916,49.99,0.66,71.22917029
2/18/2025 12:15,1480,243.79,0.034,3.5,10.275,49.75,0.42,71.25642291
2/18/2025 12:16,1481,243.81,0.093,11.3,40.011,49.66,0.49,71.25915853
2/18/2025 12:17,1482,243.82,0.144,32.2,25.432,50.4,0.91,71.30266449
2/18/2025 12:18,1483,243.82,0.028,6.2,43.606,50.4,0.92,71.28840969
2/18/2025 12:19,1484,243.82,0.131,30.9,48.811,49.95,0.97,71.27260168
2/18/2025 12:20,1485,243.85,0.123,19.7,11.408,50.34,0.65,71.32183936
2/18/2025 12:21,1486,243.88,0.102,15.3,47.481,50.43,0.62,71.32476278
2/18/2025 12:22,1487,243.91,0.035,7.5,50.93,50.23,0.87,71.34379314
2/18/2025 12:23,1488,243.94,0.046,10.3,31.998,49.83,0.92,71.4227204
2/18/2025 12:24,1489,243.97,0.119,26.8,18.309,50.47,0.92,71.4816613
2/18/2025 12:25,1490,243.97,0.045,9.3,35.342,49.69,0.85,71.45344795
2/18/2025 12:26,1491,244,0.063,12.6,8.34,50.5,0.82,71.53132612
2/18/2025 12:27,1492,244,0.143,31.3,21.014,50.14,0.89,71.48724658
2/18/2025 12:28,1493,244.03,0.022,3.2,27.349,49.86,0.6,71.59195755
2/18/2025 12:29,1494,244.04,0.096,16.7,8.025,50.23,0.71,71.6364687
2/18/2025 12:30,1495,244.05,0.043,8.6,2.062,50.24,0.81,71.85230711
2/18/2025 12:31,1496,244.05,0.038,6.2,2.929,49.94,0.67,71.74308137
2/18/2025 12:32,1497,244.05,0.11,11.9,12.179,50.22,0.44,71.68420481
2/18/2025 12:33,1498,244.05,0.03,3.6,36.342,49.69,0.48,71.68061279
2/18/2025 12:34,1499,244.06,0.032,7.4,4.256,50.48,0.95,71.89944512
2/18/2025 12:35,1500,244.06,0.098,10.8,34.446,50.23,0.45,71.85883703
2/18/2025 12:36,1501,244.08,0.057,12,22.858,49.87,0.86,71.91564818
2/18/2025 12:37,1502,244.09,0.095,16,18.371,50.19,0.69,71.95184532
2/18/2025 12:38,1503,244.1,0.136,16,48.273,50.48,0.48,71.9868288
2/18/2025 12:39,1504,244.13,0.078,11,16.296,50.23,0.57,72.05159388
2/18/2025 12:40,1505,244.14,0.106,20.9,12.503,49.86,0.81,72.18599755
2/18/2025 12:41,1506,244.18,0.074,13.5,11.763,50.32,0.75,72.27168805
2/18/2025 12:42,1507,244.18,0.035,3.9,37.434,50.16,0.46,72.21250875
2/18/2025 12:43,1508,244.21,0.096,22,22.88,50.43,0.94,72.36704273
2/18/2025 12:44,1509,244.21,0.069,14.1,49.192,49.88,0.84,72.32255478
2/18/2025 12:45,1510,244.22,0.086,15.9,2.425,49.79,0.76,72.43666895
2/18/2025 12:46,1511,244.22,0.029,3.1,50.242,50.34,0.43,72.42853759
2/18/2025 12:47,1512,244.23,0.032,4.7,51.733,50.37,0.59,72.44391952
2/18/2025 12:48,1513,244.25,0.115,13.4,17.659,50.19,0.48,72.60226489
2/18/2025 12:49,1514,244.25,0.141,21.4,29.311,50.03,0.62,72.6018252
2/18/2025 12:50,1515,244.26,0.122,17.5,27.1,50.22,0.59,72.60607617
2/18/2025 12:51,1516,244.3,0.074,15.9,12.634,50.07,0.88,72.66253664
2/18/2025 12:52,1517,244.31,0.111,18.8,38.595,50.37,0.69,72.72668292
2/18/2025 12:53,1518,244.31,0.095,14.4,54.181,49.75,0.62,72.68929111
2/18/2025 12:54,1519,244.36,0.038,9,35.117,49.97,0.96,72.7356228
2/18/2025 12:55,1520,244.38,0.095,15.1,23.434,49.73,0.65,72.7676887
2/18/2025 12:56,1521,244.42,0.037,4.4,23.328,49.62,0.49,72.76820352
2/18/2025 12:57,1522,244.43,0.105,15.1,36.286,50.26,0.59,72.84142628
2/18/2025 12:58,1523,244.45,0.113,23.5,38.618,49.66,0.85,72.84920676
2/18/2025 12:59,1524,244.46,0.085,15.4,38.649,49.93,0.74,72.86947375
2/18/2025 13:00,1525,244.48,0.043,6.9,46.93,49.68,0.66,72.89444156
2/18/2025 13:01,1526,244.49,0.051,8.5,24.291,49.65,0.68,72.96417322
2/18/2025 13:02,1527,244.49,0.031,3.3,27.667,50.36,0.45,72.93707342
2/18/2025 13:03,1528,244.51,0.136,22.4,53.752,49.56,0.67,73.03454031
2/18/2025 13:04,1529,244.52,0.085,12.5,11.989,50.27,0.6,73.06189437
2/18/2025 13:05,1530,244.55,0.117,23.3,17.111,50.1,0.81,73.11023419
2/18/2025 13:06,1531,244.57,0.026,4.3,41.367,50.3,0.67,73.16257283
2/18/2025 13:07,1532,244.57,0.106,12,54.014,49.76,0.46,73.16168854
2/18/2025 13:08,1533,244.59,0.142,26.6,40.859,49.8,0.76,73.17843871
2/18/2025 13:09,1534,244.68,0.128,29.1,11.337,50.33,0.93,73.33786462
2/18/2025 13:10,1535,244.68,0.135,31.8,38.681,50.4,0.96,73.1973093
2/18/2025 13:11,1536,244.68,0.083,8.6,44.253,50.23,0.43,73.19288757
2/18/2025 13:12,1537,244.69,0.112,23.3,21.079,49.57,0.85,73.44064605
2/18/2025 13:13,1538,244.69,0.042,9.3,42.903,49.9,0.9,73.38295167
2/18/2025 13:14,1539,244.69,0.03,4.3,50.139,49.78,0.59,73.38076915
2/18/2025 13:15,1540,244.71,0.131,15.6,51.53,49.68,0.49,73.44923066
2/18/2025 13:16,1541,244.72,0.023,3.6,18.969,49.82,0.65,73.57517751
2/18/2025 13:17,1542,244.72,0.078,10.3,27.499,49.84,0.54,73.46169295
2/18/2025 13:18,1543,244.75,0.096,14.6,20.277,50.01,0.62,73.58411263
2/18/2025 13:19,1544,244.77,0.056,7,0.991,50.42,0.51,73.66129033
2/18/2025 13:20,1545,244.79,0.043,6.8,53.45,50.01,0.64,73.69774468
2/18/2025 13:21,1546,244.8,0.128,28.5,4.751,49.67,0.91,73.71922292
2/18/2025 13:22,1547,244.83,0.12,20.3,37.496,50.09,0.69,73.74293685
2/18/2025 13:23,1548,244.84,0.068,13.7,53.096,50.11,0.82,73.7657868
2/18/2025 13:24,1549,244.85,0.024,3.5,26.767,49.55,0.59,73.7875432
2/18/2025 13:25,1550,244.87,0.022,3.9,28.413,49.99,0.73,73.79056115
2/18/2025 13:26,1551,244.88,0.134,29.2,12.231,50.04,0.89,73.80023294
2/18/2025 13:27,1552,244.91,0.097,21.7,36.94,50.15,0.91,73.93064081
2/18/2025 13:28,1553,244.93,0.072,10.7,39.465,50.38,0.6,74.02268833
2/18/2025 13:29,1554,244.96,0.062,6.9,44.729,49.68,0.46,74.03497701
2/18/2025 13:30,1555,244.97,0.084,15.2,3.164,49.9,0.74,74.09193646
2/18/2025 13:31,1556,244.98,0.132,25.4,26.407,49.68,0.79,74.11668053
2/18/2025 13:32,1557,244.98,0.123,14.2,30.344,49.5,0.47,74.10944593
2/18/2025 13:33,1558,244.99,0.028,5.8,5.382,50.04,0.84,74.1897614
2/18/2025 13:34,1559,244.99,0.025,5.2,23.514,50.47,0.85,74.18220703
2/18/2025 13:35,1560,244.99,0.121,16.5,29.48,50.02,0.56,74.13951949
2/18/2025 13:36,1561,245,0.142,15.1,45.206,50.14,0.43,74.24340025
2/18/2025 13:37,1562,245.01,0.145,23,7.094,50.47,0.65,74.2824146
2/18/2025 13:38,1563,245.02,0.071,15.4,49.814,49.94,0.88,74.31807719
2/18/2025 13:39,1564,245.03,0.142,18.5,35.69,50.08,0.53,74.37408355
2/18/2025 13:40,1565,245.05,0.051,10.8,5.229,49.58,0.86,74.3879534
2/18/2025 13:41,1566,245.11,0.033,3.5,28.828,49.72,0.44,74.39242682
2/18/2025 13:42,1567,245.12,0.095,19.2,2.519,49.78,0.83,74.49253128
2/18/2025 13:43,1568,245.12,0.059,10.5,19.342,50.35,0.72,74.41720524
2/18/2025 13:44,1569,245.14,0.099,23.4,10.865,49.55,0.97,74.56190996
2/18/2025 13:45,1570,245.14,0.124,21.4,24.656,49.66,0.7,74.55198814
2/18/2025 13:46,1571,245.15,0.041,9,24.97,50.38,0.89,74.60857694
2/18/2025 13:47,1572,245.16,0.051,6.1,1.338,49.81,0.48,74.61185761
2/18/2025 13:48,1573,245.17,0.126,19.5,9.854,49.91,0.63,74.63208942
2/18/2025 13:49,1574,245.2,0.136,22.7,27.649,50.4,0.68,74.66067093
2/18/2025 13:50,1575,245.21,0.071,11.3,51.496,49.71,0.65,74.74381579
2/18/2025 13:51,1576,245.25,0.061,6.4,8.262,49.78,0.43,74.74697007
2/18/2025 13:52,1577,245.26,0.044,8.3,23.29,50.31,0.77,74.75016089
2/18/2025 13:53,1578,245.27,0.072,12,13.515,50.39,0.68,74.7773469
2/18/2025 13:54,1579,245.27,0.035,7,31.685,49.93,0.82,74.7681297
2/18/2025 13:55,1580,245.28,0.021,3,17.559,50.28,0.59,74.77929565
2/18/2025 13:56,1581,245.29,0.048,5.7,24.867,50.2,0.49,74.87473347
2/18/2025 13:57,1582,245.3,0.053,10.9,10.033,50.43,0.84,74.8775154
2/18/2025 13:58,1583,245.32,0.107,24,0.646,49.52,0.92,74.90523059
2/18/2025 13:59,1584,245.32,0.024,5.2,14.357,49.79,0.9,74.89861886
2/19/2025 8:00,1585,245.34,0.104,17.7,19.495,50.41,0.7,74.94148527
2/19/2025 8:01,1586,245.35,0.064,11,6.942,50.31,0.7,74.97768657
2/19/2025 8:02,1587,245.38,0.145,24.9,36.044,50.2,0.7,75.04929048
2/19/2025 8:03,1588,245.38,0.041,9.6,41.377,49.62,0.96,75.01972487
2/19/2025 8:04,1589,245.41,0.064,8.4,1.363,50.1,0.54,75.06085018
2/19/2025 8:05,1590,245.43,0.097,10.9,9.782,50.02,0.46,75.10168809
2/19/2025 8:06,1591,245.44,0.127,27,6.081,50.04,0.87,75.10306559
2/19/2025 8:07,1592,245.45,0.033,5.1,49.735,50.46,0.62,75.12045499
2/19/2025 8:08,1593,245.46,0.039,8.5,7.375,50.22,0.89,75.16729269
2/19/2025 8:09,1594,245.47,0.107,23.9,6.536,49.78,0.91,75.18499882
2/19/2025 8:10,1595,245.48,0.116,27.3,50.754,50.22,0.96,75.18630059
2/19/2025 8:11,1596,245.49,0.13,28.2,2.217,50.38,0.89,75.20697784
2/19/2025 8:12,1597,245.5,0.057,5.9,2.144,50.23,0.42,75.26102258
2/19/2025 8:13,1598,245.51,0.084,19.2,38.766,50.29,0.93,75.37038894
2/19/2025 8:14,1599,245.51,0.063,15.2,54.932,49.58,0.98,75.33579184
2/19/2025 8:15,1600,245.55,0.032,6.5,37.476,50.02,0.82,75.53326182
2/19/2025 8:16,1601,245.55,0.045,9,43.501,50.39,0.82,75.40502716
2/19/2025 8:17,1602,245.55,0.035,5.8,46.465,49.65,0.68,75.3950319
2/19/2025 8:18,1603,245.55,0.021,2.8,54.703,49.84,0.54,75.39279429
2/19/2025 8:19,1604,245.56,0.037,3.8,9.311,50.25,0.41,75.66176923
2/19/2025 8:20,1605,245.56,0.094,15,16.754,50.48,0.65,75.53709277
2/19/2025 8:21,1606,245.59,0.145,31.6,2.313,50.29,0.88,75.80884103
2/19/2025 8:22,1607,245.59,0.074,16.7,29.957,49.84,0.92,75.77425991
2/19/2025 8:23,1608,245.65,0.034,5.5,34.079,49.62,0.65,75.81710342
2/19/2025 8:24,1609,245.67,0.02,2.9,8.12,50.24,0.6,75.84835397
2/19/2025 8:25,1610,245.69,0.135,14.7,22.29,49.59,0.44,75.8606393
2/19/2025 8:26,1611,245.7,0.021,2.4,10.271,49.57,0.46,75.94205328
2/19/2025 8:27,1612,245.7,0.129,13.8,17.191,49.69,0.44,75.87749606
2/19/2025 8:28,1613,245.71,0.142,14.9,26.738,50.36,0.43,75.96879403
2/19/2025 8:29,1614,245.72,0.077,17.1,45.391,50.22,0.9,75.9993027
2/19/2025 8:30,1615,245.73,0.021,4.8,2.148,50.09,0.94,76.00717521
2/19/2025 8:31,1616,245.74,0.07,12.3,4.483,49.57,0.72,76.01366141
2/19/2025 8:32,1617,245.75,0.134,27.4,14.888,50.09,0.83,76.07211758
2/19/2025 8:33,1618,245.77,0.115,13,37.523,49.59,0.46,76.07799094
2/19/2025 8:34,1619,245.78,0.04,8.4,5.347,50.1,0.86,76.13479314
2/19/2025 8:35,1620,245.83,0.044,8.8,19.444,50,0.82,76.18049001
2/19/2025 8:36,1621,245.83,0.046,6.9,36.323,49.73,0.61,76.14043772
2/19/2025 8:37,1622,245.84,0.123,27.9,32.338,50.3,0.92,76.23242321
2/19/2025 8:38,1623,245.88,0.076,14.6,25.961,50.41,0.78,76.32418297
2/19/2025 8:39,1624,245.88,0.146,34.3,41.613,49.8,0.96,76.27233145
2/19/2025 8:40,1625,245.88,0.128,29.1,47.772,49.98,0.92,76.2694071
2/19/2025 8:41,1626,245.89,0.119,13.3,4.432,50.25,0.45,76.34321777
2/19/2025 8:42,1627,245.9,0.135,19.5,44.272,50.23,0.59,76.37104415
2/19/2025 8:43,1628,245.91,0.108,21,24.597,50.29,0.79,76.37382248
2/19/2025 8:44,1629,245.95,0.101,15.9,36.879,49.77,0.64,76.40571027
2/19/2025 8:45,1630,246,0.05,8.6,6.213,49.71,0.7,76.44751876
2/19/2025 8:46,1631,246.01,0.032,6.7,43.828,50.22,0.85,76.45553079
2/19/2025 8:47,1632,246.02,0.099,15.4,41.25,50.16,0.63,76.47367838
2/19/2025 8:48,1633,246.09,0.135,28.9,2.246,49.94,0.87,76.58846281
2/19/2025 8:49,1634,246.09,0.124,19.4,4.088,50,0.64,76.56070412
2/19/2025 8:50,1635,246.09,0.082,19.1,4.516,50.5,0.94,76.54413178
2/19/2025 8:51,1636,246.09,0.044,9.9,52.803,50.32,0.91,76.52974796
2/19/2025 8:52,1637,246.14,0.059,7,33.269,49.73,0.49,76.59517494
2/19/2025 8:53,1638,246.15,0.021,3,23.243,49.78,0.59,76.65909314
2/19/2025 8:54,1639,246.15,0.084,14.3,28.342,49.86,0.69,76.61027276
2/19/2025 8:55,1640,246.16,0.083,17.2,5.012,50.39,0.85,76.79803258
2/19/2025 8:56,1641,246.16,0.096,17.2,22.12,49.81,0.72,76.68048753
2/19/2025 8:57,1642,246.17,0.079,16.6,8.148,50.22,0.85,76.94639241
2/19/2025 8:58,1643,246.17,0.048,10.1,22.215,49.52,0.85,76.85303487
2/19/2025 8:59,1644,246.21,0.045,8.3,49.2,50.29,0.75,76.96947933
2/19/2025 9:00,1645,246.23,0.045,10.5,24.123,50.42,0.95,77.01222935
2/19/2025 9:01,1646,246.25,0.088,11.3,1.169,50.3,0.53,77.01325859
2/19/2025 9:02,1647,246.26,0.062,8.1,25.54,50.17,0.52,77.019796
2/19/2025 9:03,1648,246.27,0.029,5.1,37.038,50.37,0.7,77.03385411
2/19/2025 9:04,1649,246.27,0.119,17.9,52.793,49.78,0.61,77.02588347
2/19/2025 9:05,1650,246.28,0.139,33,30.896,50.2,0.96,77.13584648
2/19/2025 9:06,1651,246.29,0.02,4.9,47.248,50.09,0.97,77.26280012
2/19/2025 9:07,1652,246.3,0.059,8.9,1.662,50.08,0.62,77.29825585
2/19/2025 9:08,1653,246.3,0.022,2.7,36.896,50.25,0.51,77.29536127
2/19/2025 9:09,1654,246.32,0.033,6.4,40.161,50.24,0.78,77.34638924
2/19/2025 9:10,1655,246.36,0.084,17.9,15.008,50.27,0.87,77.35641688
2/19/2025 9:11,1656,246.37,0.031,6.3,22.987,49.69,0.83,77.47367418
2/19/2025 9:12,1657,246.37,0.056,12.5,41.39,49.91,0.91,77.42700331
2/19/2025 9:13,1658,246.37,0.12,24.8,53.061,50.48,0.84,77.37640386
2/19/2025 9:14,1659,246.38,0.035,7,0.518,49.69,0.81,77.49465882
2/19/2025 9:15,1660,246.38,0.051,9.4,50.701,49.66,0.74,77.47551122
2/19/2025 9:16,1661,246.39,0.029,4.5,52.911,49.71,0.63,77.51560449
2/19/2025 9:17,1662,246.4,0.119,18.4,24.842,49.69,0.63,77.58847902
2/19/2025 9:18,1663,246.4,0.105,22.7,54.302,49.66,0.88,77.5579945
2/19/2025 9:19,1664,246.43,0.139,27.3,28.876,49.73,0.8,77.61276071
2/19/2025 9:20,1665,246.47,0.131,19.6,40.346,49.69,0.61,77.67536624
2/19/2025 9:21,1666,246.49,0.107,25.4,24.33,49.51,0.96,77.73384284
2/19/2025 9:22,1667,246.5,0.074,9.3,5.571,50.22,0.51,77.73780375
2/19/2025 9:23,1668,246.53,0.047,5.2,46.614,49.57,0.45,77.82564535
2/19/2025 9:24,1669,246.6,0.057,5.8,14.935,50.41,0.41,77.86823188
2/19/2025 9:25,1670,246.8,0.05,11.7,0.012,50.35,0.44,78.07010952
2/19/2025 9:26,1671,246.8,0.05,11.7,0.012,50.35,0.44,78.02594925
2/19/2025 9:27,1672,246.8,0.05,11.7,0.012,50.35,0.44,77.95066459
2/19/2025 9:28,1673,246.81,0.053,11.8,0.01,49.97,0.67,78.36791167
2/19/2025 9:29,1674,246.81,0.053,11.8,0.01,49.97,0.67,78.32753325
2/19/2025 9:30,1675,246.81,0.053,11.8,0.01,49.97,0.67,78.28536001
2/19/2025 9:31,1676,246.81,0.053,11.8,0.01,49.97,0.67,78.15483028
2/19/2025 9:32,1677,246.81,0.053,11.8,0.01,49.97,0.67,78.08907102
2/19/2025 9:33,1678,246.82,0.057,14.3,0.015,49.78,0.44,78.89899602
